nome,endereco,cidade,uf,cep,telefone,latitude,longitude
APS Deodápolis,"Av.Dom Pedro Ii, 875, Centro, Deodápolis - Ms",Deodápolis,MS,,,-22.2758607,-54.1639029
APS Fátima Do Sul,"Carlos Chagas, 1974, Centro, Fátima Do Sul - Ms",Fátima Do Sul,MS,,,-22.3790139,-54.5005739
APS Iguatemi,"Avenida Otaviano Dos Santos, 1159, Centro, Iguatemi - Ms",Iguatemi,MS,,,-23.6763354,-54.5590953
APS Ivinhema,"Av. Brasil, 465, Centro, Ivinhema - Ms",Ivinhema,MS,,,-22.3036201,-53.8234204
APS Maracaju,"Rua Antonio Souza Marcondes 2760, Centro, Maracaju - Ms",Maracaju,MS,,,-21.630355,-55.1627646
APS Mundo Novo/Ms,"Avenida São Paulo, 850, Centro, Mundo Novo - Ms",Mundo Novo,MS,,,-23.9399977,-54.2768232
APS Rio Brilhante,"Benjamin Constant, 1518, Centro, Rio Brilhante - Ms",Rio Brilhante,MS,,,-21.7988633,-54.53870980000001
APS Caarapó,"Rua 15 De Novembro 665, Centro, Caarapó - Ms",Caarapó,MS,,,-20.4649508,-54.6138201
APS Afonso Cláudio,,Afonso Cláudio,ES,,,,
APS Alegre,"Praça Bernardino Monteiro, 25, Centro, Alegre - Es",Alegre,ES,,,-20.763954,-41.53053449999999
APS Aracruz,"Rua Ephifanio Pontin, Polivalente, Aracruz - Es",Aracruz,ES,,,-19.814571,-40.2687773
APS Cachoeiro De Itapemirim,"Rua 25 De Marco, Centro, Cachoeiro De Itapemirim - Es",Cachoeiro De Itapemirim,ES,,,-20.8525655,-41.1097769
APS Cariacica,"Av. Antonio Peixoto, Vera Cruz, Cariacica - Es",Cariacica,ES,,,-20.3389587,-40.3758084
APS Colatina,"Rua Aroldo Antolini, Vila Nova, Colatina - Es",Colatina,ES,,,-19.5391632,-40.6352883
APS Guarapari,"Rua Santana Do Iapo, Muquicaba, Guarapari - Es",Guarapari,ES,,,-20.6604829,-40.5011392
APS Linhares,"Av. Augusto Pestana, 1520, Centro, Linhares - Es",Linhares,ES,,,-19.4013654,-40.070218
APS Nova Venécia,"Rua Mateus Toscano, 286, Municipal I, Nova Venécia - Es",Nova Venécia,ES,,,-18.713671,-40.3991895
APS São Mateus,"Av. Jones Dos Santos Neves, 538, Centro, São Mateus - Es",São Mateus,ES,,,-18.7187749,-39.8567865
APS Serra,"Rod Norte Sul, Lote 23, Jardim Limoeiro, Serra - Es",Serra,ES,,,-20.2120051,-40.2636543
APS Vila Velha,"Av. Luciano Das Neves - Lado Impar, Boa Vista Ii, Vila Velha - Es",Vila Velha,ES,,,-20.3550644,-40.2961175
APS Vitória,"Av.Mal Mascarenhas De Moraes, 1737, Monte Belo, Vitória - Es",Vitória,ES,,,-20.3164922,-40.3138218
APS Barra De São Francisco,"Rua Liberdade, S/N, Centro, Barra De São Francisco - Es",Barra De São Francisco,ES,,,-18.7571093,-40.8971727
APS Domingos Martins,"Rua Bernardino Monteiro, 86, Centro, Domingos Martins - Es",Domingos Martins,ES,,,-20.3609945,-40.6589011
APS Guaçuí,"Av. Espírito Santo, 321, Centro, Guaçuí - Es",Guaçuí,ES,,,-20.7730132,-41.6764551
APS Montanha,"Av. Getúlio Vargas, 462, Centro, Montanha - Es",Montanha,ES,,,-18.1265383,-40.3667493
APS Santa Teresa,,Santa Teresa,ES,,,,
APS Castelo,,Castelo,ES,,,,
APS Vitória - Pedro Fonseca,"Rua Pedro Fonseca, Monte Belo, Vitória - Es",Vitória,ES,,,-20.3161915,-40.313549
APS Baixo Guandú,"Av. Santa Terezinha S/Nº, Centro, Baixo Guandú - Es",Baixo Guandú,ES,,,-19.5191587,-41.0089631
APS Mimoso Do Sul,"Rua Crispim Braga, Centro, Mimoso Do Sul - Es",Mimoso Do Sul,ES,,,-21.0624968,-41.3633436
APS Iuna,"Av. Vereador Braz Lofego, Centro, Iuna - Es",Iuna,ES,,,-20.3569996,-41.5318666
APS São Gabriel Da Palha,"Rua Daniel Comboni, S/N, Centro, São Gabriel Da Palha - Es",São Gabriel Da Palha,ES,,,-19.0320868,-40.529257
APS Sooretama,"Av. Paineira, S/N, Centro, Sooretama - Es",Sooretama,ES,,,-19.1968804,-40.0972387
APS Pinheiros,"Rua Vereador Arlindo Chaves, Nº 110, Centro, Pinheiros - Es",Pinheiros,ES,,,-18.4124249,-40.2144014
APS Jaguaré,"Rua Rosalina Cocco, S/N, Centro, Jaguaré - Es",Jaguaré,ES,,,-18.9087219,-40.0742594
APS Ecoporanga,"Rua José Baeta Neto, Centro, Ecoporanga - Es",Ecoporanga,ES,,,-18.3788301,-40.8291551
APS Itapemirim,"Rua K, Projetada, S/N, Centro, Itapemirim - Es",Itapemirim,ES,,,-20.9025076,-40.7837572
APS Viana/Es,"Rua Aspazia Varejao Dias, S/N, Centro, Viana - Es",Viana,ES,,,-20.3907152,-40.4905834
APS Pedro Canário,"Avenida Alberto Dos Reis Castro, S/N, Centro, Pedro Canário - Es",Pedro Canário,ES,,,-18.2978632,-39.9587791
APS Aparecida De Goiânia,"Av. Uberaba Esq Com Rua Uru, Setor Dos Afonsos, Aparecida De Goiânia - Go",Aparecida De Goiânia,GO,,,-16.7416171,-49.271329
APS Goiânia - Cidade Jardim,"Av. Nero Macedo, Shopping Cidade Jardim, Cidade Jardim, Goiânia - Go",Goiânia,GO,,,-16.6829171,-49.3140904
APS Goiânia - Centro,"Rua 3 - De 2 A 756 Lado Par, Setor Central, Goiânia - Go",Goiânia,GO,,,-16.6617473,-49.2649762
APS Goiânia - Leste,"Rua D, Vila Viana, Goiânia - Go",Goiânia,GO,,,-16.6604206,-49.2390065
APS Goiânia - Oeste,"Av. Nazareno Roriz, Qd.. 120, Lt.. 11/16, Setor Castelo Branco, Goiânia - Go",Goiânia,GO,,,-16.6789933,-49.2978524
APS Goiânia - Sul,"Rua 231, Setor Coimbra, Goiânia - Go",Goiânia,GO,,,-16.6804413,-49.2785916
APS Goiânia - Universitário,"Rua 261, Setor Leste Universitario, Goiânia - Go",Goiânia,GO,,,-16.6753177,-49.2369531
APS Iporá/Go,,Iporá,GO,,,,
APS Itumbiara,"Rua Paranaíba, Setor Central, Itumbiara - Go",Itumbiara,GO,,,-18.4204607,-49.2185912
APS Jataí,"Rua Sebastião Cintra, Setor Central, Jataí - Go",Jataí,GO,,,-17.8794376,-51.7167576
APS Morrinhos/Go,"Rua João Júlio De Oliveira, Setor Central, Morrinhos - Go",Morrinhos,GO,,,-17.7305748,-49.1170153
APS Rio Verde,"Rua R0Sulino Ferreira Guimarães, Setor Central, Rio Verde - Go",Rio Verde,GO,,,-17.7963496,-50.9275884
APS Acreúna,"Rua M 5, Setor Central, Acreúna - Go",Acreúna,GO,,,-17.4046969,-50.3802855
APS Anicuns,"Rua Marechal Floriano Peixoto, Setor Central, Anicuns - Go",Anicuns,GO,,,-16.4598202,-49.9603654
APS Mineiros,"Rua Das Perobeiras Residenc. Versalles, Setor Central, Mineiros - Go",Mineiros,GO,,,-17.5635333,-52.552764
APS Palmeiras De Goiás,,Palmeiras De Goiás,GO,,,,
APS Quirinópolis,,Quirinópolis,GO,,,,
APS Santa Helena De Goiás,"Rua Pedro Romualdo Cabral, N. 120, Setor Central, Santa Helena De Goiás - Go",Santa Helena De Goiás,GO,,,-17.8105885,-50.5943232
APS São Luis De Montes Belos,"Rua Rio Vermelho Esq C/ Javaes St Trevo, Setor Central, São Luis De Montes Belos - Go",São Luis De Montes Belos,GO,,,-16.5271069,-50.3741571
APS Trindade/Go,,Trindade,GO,,,,
APS São Simão/Go,"Av. Brasil Esq. C/ 18 E 22, Setor Central, São Simão - Go",São Simão,GO,,,-18.9965233,-50.5480764
APS Goiatuba,"Av. Clovis Rodrigo Do Vale, Setor Central, Goiatuba - Go",Goiatuba,GO,,,-18.0310888,-49.3757971
APS Senador Canedo,"Av. Progresso, Cj Hab Jd Sabiá, Setor Central, Senador Canedo - Go",Senador Canedo,GO,,,-16.7001459,-49.0999618
APS Bela Vista De Goiás,"Rua Domingos Arantes, Setor Central, Bela Vista De Goiás - Go",Bela Vista De Goiás,GO,,,-16.9724927,-48.9535767
APS Caiapônia,,Caiapônia,GO,,,,
APS Pontalina,"Av. Americano Do Brasil, Qd. 343, Lt. 02, Setor Central, Pontalina - Go",Pontalina,GO,,,-17.5161575,-49.4466904
APS Anápolis - Centro,"Rua Quinze De Dezembro, Setor Central, Anápolis - Go",Anápolis,GO,,,-16.3284457,-48.9559369
APS Anápolis - Vila Jaiara,"Av. Fernando Costa - Jaiara Shopping, Vila Jaiara, Anápolis - Go",Anápolis,GO,,,-16.2928575,-48.9678973
APS Catalão,"Rua Mário Cerqueira Neto, Sao Joao, Catalão - Go",Catalão,GO,,,-18.2023755,-47.9373583
APS Ceres,"Praça João Pedrosa, Setor Central, Ceres - Go",Ceres,GO,,,-15.3068443,-49.5954038
APS Goianésia,,Goianésia,GO,,,,
APS Município De Goiás,"Rua Dr. Couto Magalhães, Setor Central, Município De Goiás - Go",Município De Goiás,GO,,,-16.3289154,-48.9580767
APS Uruaçú,"Av. Transbrasiliana, Setor Central, Uruaçú - Go",Uruaçú,GO,,,-18.183346,-49.2905251
APS Caldas Novas,,Caldas Novas,GO,,,,
APS Inhumas,,Inhumas,GO,,,,
APS Ipameri,"Rua Coronel João Vaz, Setor Central, Ipameri - Go",Ipameri,GO,,,-17.7178494,-48.160195
APS Minaçu,"Rua 22, Setor Central, Minaçu - Go",Minaçu,GO,,,-16.6716683,-49.2562665
APS Niquelândia,,Niquelândia,GO,,,,
APS Pires Do Rio,"Rua Benedito Gonçalves De Araúj O, Setor Central, Pires Do Rio - Go",Pires Do Rio,GO,,,-17.3015404,-48.2784093
APS Porangatu,,Porangatu,GO,,,,
APS Goianira,,Goianira,GO,,,,
APS Alexânia,,Alexânia,GO,,,,
APS Itaberaí,,Itaberaí,GO,,,,
APS Jaraguá,,Jaraguá,GO,,,,
APS Pirenópolis,"Rua Marinheiro, Centro, Pirenópolis - Go",Pirenópolis,GO,,,-15.8580635,-48.9620431
APS São Miguel Do Araguaia,,São Miguel Do Araguaia,GO,,,,
APS Jussara/Go,,Jussara,GO,,,,
APS Itapuranga,,Itapuranga,GO,,,,
APS Piracanjuba,"Rua Das Paineiras, Qd.-04 Lt.-10, Setor Central, Piracanjuba - Go",Piracanjuba,GO,,,-16.6716683,-49.2562665
APS Bacabal,"Av.Carlos Sardinha, Nº 126, Centro, Bacabal - Ma",Bacabal,MA,,,-4.2325042,-44.7801711
APS Caxias,"Avenida Otávio Passos, 643, Centro, Caxias - Ma",Caxias,MA,,,-4.8616673,-43.3626698
APS Chapadinha,"Rua Coronel Pedro Mata S/N, Centro, Chapadinha - Ma",Chapadinha,MA,,,-3.7391809,-43.3554927
APS Codó,"Rua Tiradentes, Nº 1900, Centro, Codó - Ma",Codó,MA,,,-4.4535444,-43.8877885
APS Coroatá,"Rua Senador Leite, 2205, Centro, Coroatá - Ma",Coroatá,MA,,,-4.126199199999999,-44.1368625
APS Pedreiras,"Rua Crescêncio Rapôso, 739, Centro, Pedreiras - Ma",Pedreiras,MA,,,-4.5681594,-44.6042998
APS Pinheiro,"Rua Luís Domingues Nº 329, Centro, Pinheiro - Ma",Pinheiro,MA,,,-2.5196283,-45.079797
APS São José De Ribamar,"Rua João Álvares Carneiro, S/N, Centro, São José De Ribamar - Ma",São José De Ribamar,MA,,,-2.5532009,-44.0618299
APS São Luís - Bom Menino,"Av. Alexandre De Moura, Centro, São Luís - Ma",São Luís,MA,,,-2.5337188,-44.2933693
APS São Luís - Cohab,"Rua Quinze Quadra 14, Cohab Anil Iv, São Luís - Ma",São Luís,MA,,,-2.5383125,-44.2156219
APS São Luís - Deodoro,"Av. Dos Franceses, 78, Apeadouro, São Luís - Ma",São Luís,MA,,,-2.5373382,-44.2757059
APS São Luís - Nazaré,"Av. Jeronimo De Albuquerque, Nº 977, Angelim, São Luís - Ma",São Luís,MA,,,-2.5273527,-44.2396822
APS Tutóia,"Rua Senador Leite, 10, Centro, Tutóia - Ma",Tutóia,MA,,,-2.7644649,-42.27431680000001
APS Coelho Neto,"Av. Walter Brito, 31, Centro, Coelho Neto - Ma",Coelho Neto,MA,,,-4.2577048,-43.0154338
APS Lago Da Pedra,"Rua José Alves Dos Santos S/N, Centro, Lago Da Pedra - Ma",Lago Da Pedra,MA,,,-4.5571218,-45.1278055
APS Viana/Ma,"Rua Messias Costa, Centro, Viana - Ma",Viana,MA,,,-3.207277,-45.004818
APS Cururupu,"Rua Rio Branco S/N, Centro, Cururupu - Ma",Cururupu,MA,,,-1.8259902,-44.873904
APS Timon,"Rua Tenente Antonio Correia Da Silva, Parque Piaui, Timon - Ma",Timon,MA,,,-5.0882655,-42.8382164
APS Santa Rita/Ma,"Br 135 Km 71, Centro, Santa Rita - Ma",Santa Rita,MA,,,-3.1436249,-44.3260825
APS Penalva,"Rua Angelica, Centro, Penalva - Ma",Penalva,MA,,,-3.2913383,-45.1747638
APS Humberto De Campos,"Rua Da Fazenda, Centro, Humberto De Campos - Ma",Humberto De Campos,MA,,,-2.5991345,-43.4644741
APS Aldeias Altas,"Avenida Joao Rosa, S/N, Centro, Aldeias Altas - Ma",Aldeias Altas,MA,,,-4.6287387,-43.4677349
APS Timbiras,"Rua Prefeito Manoel Mesquita, S/N, Centro, Timbiras - Ma",Timbiras,MA,,,-4.2537785,-43.9400008
APS Urbano Santos,"Rua Zeca Costa, S/N, Centro, Urbano Santos - Ma",Urbano Santos,MA,,,-3.2071122,-43.4016482
APS Santa Quitéria Do Maranhão,"Rua Da Paz, S/N, Centro, Santa Quitéria Do Maranhão - Ma",Santa Quitéria Do Maranhão,MA,,,-3.4970161,-42.562452
APS Barreirinhas,"Avenida Rodoviária, Centro, Barreirinhas - Ma",Barreirinhas,MA,,,-2.7564293,-42.8273028
APS São Mateus Do Maranhão,"Avenida Da Rodoviária, S/N, Centro, São Mateus Do Maranhão - Ma",São Mateus Do Maranhão,MA,,,-18.7145016,-39.8559829
APS Buriti Bravo,"Rua João Leocádio, Vila José Henrique, Centro, Buriti Bravo - Ma",Buriti Bravo,MA,,,-5.8465527,-43.8320591
APS São Bento/Ma,"Rua Coronel Luiz Reis, Centro, São Bento - Ma",São Bento,MA,,,-2.7000813,-44.8242026
APS Matões,"Av. Duque De Caxias, S/N, Centro, Centro, Matões - Ma",Matões,MA,,,-5.5197653,-43.2002732
APS Barra Do Corda,"Rua Isaac Martins, Nº 1250, Centro, Barra Do Corda - Ma",Barra Do Corda,MA,,,-5.5095022,-45.2376911
APS Carolina,"Rua Dos Operários, S/N, Centro, Carolina - Ma",Carolina,MA,,,-7.3294059,-47.4714687
APS Imperatriz,"Av. Simplício Moreira, Nº 1026, Centro, Imperatriz - Ma",Imperatriz,MA,,,-5.5280089,-47.4889465
APS Santa Inês/Ma,"Rua Do Aeroporto S/N, Centro, Santa Inês - Ma",Santa Inês,MA,,,-3.6520865,-45.3743406
APS Açailândia,,Açailândia,MA,,,,
APS Balsas,"Praça Padre Balduíno, Nº 611, Centro, Balsas - Ma",Balsas,MA,,,-7.531175200000001,-46.0376279
APS Presidente Dutra/Ma,"Travessa 06 Nº 01 Vila Militar, Centro, Presidente Dutra - Ma",Presidente Dutra,MA,,,-5.2892768,-44.5032331
APS Santa Luzia Do Paruá,"Av. Professor João Moraes De Sousa Nr 345, Centro, Santa Luzia Do Paruá - Ma",Santa Luzia Do Paruá,MA,,,-2.5436918,-45.7733613
APS Grajaú,"Av. Hilton Nunes, S/N, Centro, Grajaú - Ma",Grajaú,MA,,,-5.8247306,-46.1594346
APS Estreito,,Estreito,MA,,,-27.5834736,-48.5994725
APS Amarante Do Maranhão,"Rua Nicolau Dino S/N, Centro, Amarante Do Maranhão - Ma",Amarante Do Maranhão,MA,,,-5.5695079,-46.7481471
APS Governador Nunes Freire,"Rua Da Colone, Centro, Governador Nunes Freire - Ma",Governador Nunes Freire,MA,,,-2.1281682,-45.8889444
APS Itinga Do Maranhão,"Rua Gurupi, S/N, Centro, Itinga Do Maranhão - Ma",Itinga Do Maranhão,MA,,,-4.4614987,-47.5300915
APS Arame,"Rua Rio Branco S/N, Centro, Arame - Ma",Arame,MA,,,-4.877058,-46.0122591
APS Porto Franco,"Avenida Valentim Da Silva Aguiar, S/Nº, Centro, Porto Franco - Ma",Porto Franco,MA,,,-6.338716499999999,-47.4081749
